entry_ts,exit_ts,side,entry_px,exit_px,qty,bars_held,entry_z,reason,gross,cost,pnl,ret_pct,equity
2026-04-08 19:00:00+00:00,2026-04-08 21:00:00+00:00,long,402.39,405.198404,4.18,24,-2.0103907702145043,time_stop,11.739128719999982,1.1832627043600001,10.555866015639982,0.10583343679818913,9984.592744142043
2026-04-09 17:35:00+00:00,2026-04-09 19:35:00+00:00,short,411.40999999999997,423.467002,4.78,24,2.1263601213151784,time_stop,-57.632469560000054,1.4053940947799999,-59.037863654780054,-0.5912896516427026,9925.554880487263
2026-04-12 18:35:00+00:00,2026-04-12 20:35:00+00:00,long,409.31,408.207501,10.21,24,-2.661471653615734,time_stop,-11.256514790000235,2.9197103126050004,-14.176225102605235,-0.1428255172965131,9911.378655384658
2026-04-13 18:50:00+00:00,2026-04-13 20:50:00+00:00,short,420.53,430.2199354603919,7.77,24,3.2868216473047234,stop,-75.29079852724546,2.3249080692636226,-77.61570659650909,-0.7830969766687502,9833.76294878815
2026-04-14 16:05:00+00:00,2026-04-14 18:05:00+00:00,short,442.58,458.357466,3.95,24,2.0618854798628767,time_stop,-62.32099070000002,1.2548941953500001,-63.575884895350015,-0.6465061769989554,9770.1870638928
2026-04-23 16:15:00+00:00,2026-04-23 18:15:00+00:00,short,487.77,479.96394599999996,4.22,24,2.0623687010162404,time_stop,32.94154788000007,1.4244018060599999,31.517146073940072,0.3225848785476835,9801.70420996674
2026-04-26 19:55:00+00:00,2026-04-26 21:55:00+00:00,short,499.2,499.34975999999995,13.91,24,2.8977640873462547,time_stop,-2.0831615999994146,4.861751980799999,-6.944913580799414,-0.07085414364715847,9794.75929638594
2026-04-29 16:20:00+00:00,2026-04-29 18:20:00+00:00,long,516.6800000000001,515.34535,3.16,24,-2.1618538488751913,time_stop,-4.217494000000033,1.140787413,-5.358281413000033,-0.05470559562374469,9789.40101497294
2026-05-03 16:10:00+00:00,2026-05-03 16:45:00+00:00,short,545.6899999999999,548.5452071506356,27.28,7,3.0480066564595925,stop,-77.8900510693417,10.45944126553467,-88.34949233487636,-0.9025015136242284,9701.051522638063
2026-05-10 20:35:00+00:00,2026-05-10 20:50:00+00:00,long,773.02,766.2539881441105,11.13,3,-2.105523582373801,stop,-75.30571195604985,5.984945964021976,-81.29065792007182,-0.8379571815526858,9619.760864717991
2026-05-11 18:30:00+00:00,2026-05-11 20:30:00+00:00,short,809.59,797.9093009999999,1.41,24,2.2956340600126866,time_stop,16.469785590000164,0.7908304372049998,15.678955152795165,0.162986953348292,9635.439819870786
2026-05-14 20:00:00+00:00,2026-05-14 22:00:00+00:00,long,778.22,784.1046980000001,2.59,24,-3.110093777236399,time_stop,15.241367820000184,1.4185335439100002,13.822834276090184,0.14345825965913772,9649.262654146876
2026-05-18 16:30:00+00:00,2026-05-18 18:30:00+00:00,long,684.38,670.248865,0.58,24,-2.2082893693773653,time_stop,-8.196058299999983,0.27376025085,-8.469818550849983,-0.08777684735537783,9640.792835596027
2026-05-28 16:10:00+00:00,2026-05-28 18:10:00+00:00,short,940.83,936.9409979999999,1.43,24,2.157051942328385,time_stop,5.5612728600001695,0.9389901935699999,4.62228266643017,0.047945047106122206,9645.415118262457
2026-05-31 17:00:00+00:00,2026-05-31 19:00:00+00:00,short,990.45,993.627999,4.47,24,2.559715194556796,time_stop,-14.205655529999998,3.1062208777649998,-17.311876407765,-0.17948295843677065,9628.103241854693
2026-05-31 19:25:00+00:00,2026-05-31 21:25:00+00:00,short,995.7,990.637102,2.88,24,2.0499990852925234,time_stop,14.581146240000052,2.00004062688,12.581105613120052,0.13067065544569828,9640.684347467813
2026-06-01 16:05:00+00:00,2026-06-01 18:05:00+00:00,short,1035.28,1044.503257,1.56,24,2.051371855637654,time_stop,-14.388280920000161,1.1377199004600003,-15.526000820460162,-0.16104666702979611,9625.158346647353
2026-06-02 19:40:00+00:00,2026-06-02 21:40:00+00:00,short,1064.52,1065.8796679999998,1.54,24,2.3075239497185542,time_stop,-2.093888719999736,1.14859950436,-3.242488224359736,-0.03368763512850844,9621.915858422994
2026-06-11 17:35:00+00:00,2026-06-11 19:35:00+00:00,short,947.13,978.5734839999999,1.48,24,3.5783023136005885,time_stop,-46.53635631999985,1.00449485816,-47.54085117815985,-0.4940892424926242,9574.375007244833
2026-06-15 16:05:00+00:00,2026-06-15 18:05:00+00:00,short,1074.1,1079.353709,2.12,24,2.2556195727730293,time_stop,-11.137863080000152,1.5995333315400002,-12.737396411540152,-0.13303632249522182,9561.637610833293
2026-06-15 20:00:00+00:00,2026-06-15 22:00:00+00:00,short,1088.51,1086.835953,2.71,24,3.463608893231306,time_stop,4.536667369999927,2.062635136315,2.474032233684927,0.02587456599361034,9564.111643066979
2026-06-18 20:30:00+00:00,2026-06-18 22:30:00+00:00,short,1143.59,1153.315891,1.61,24,2.1421641003221885,time_stop,-15.658684510000077,1.2966552722550002,-16.955339782255077,-0.17728086428754725,9547.156303284724
2026-06-22 16:25:00+00:00,2026-06-22 18:25:00+00:00,short,1201.1,1195.398512,1.58,24,2.2691717863419028,time_stop,9.008351039999884,1.32391242448,7.684438615519884,0.0804892930565726,9554.840741900245
2026-06-22 20:00:00+00:00,2026-06-22 22:00:00+00:00,short,1213.69,1241.4523239999999,1.58,24,2.9199782466660404,time_stop,-43.8644719199997,1.36427337596,-45.228745295959705,-0.4733594888465374,9509.611996604286
2026-06-23 17:05:00+00:00,2026-06-23 19:05:00+00:00,long,1076.97,1048.8752430000002,1.02,24,-2.2404036421778493,time_stop,-28.656652139999842,0.7546282539300001,-29.411280393929843,-0.30927949956772255,9480.200716210356
2026-06-23 19:45:00+00:00,2026-06-23 21:45:00+00:00,long,1055.7,1078.326405,0.92,24,-2.227385358446191,time_stop,20.81629259999998,0.6902789463000001,20.126013653699978,0.21229522724435745,9500.326729864057
2026-06-24 17:20:00+00:00,2026-06-24 19:20:00+00:00,long,1028.54,1006.967819,0.57,24,-2.03642638082432,time_stop,-12.296143169999999,0.40423938841499996,-12.700382558414999,-0.1336836397267437,9487.626347305642
2026-06-28 16:05:00+00:00,2026-06-28 18:05:00+00:00,short,1145.84,1148.234367,6.03,24,2.026142245331899,time_stop,-14.438033010000616,4.843809656505001,-19.281842666505618,-0.20323147182099346,9468.344504639137
2026-06-28 20:35:00+00:00,2026-06-28 22:35:00+00:00,short,1151.91,1156.156743,4.59,24,2.2288469654871568,time_stop,-19.492550369999652,3.7108331051850003,-23.20338347518465,-0.24506272943296323,9445.141121163952
2026-06-30 16:10:00+00:00,2026-06-30 18:10:00+00:00,short,1157.09,1149.1746489999998,2.14,24,2.0121964633774607,time_stop,16.938851140000217,1.72485139443,15.213999745570217,0.16107752706288153,9460.355120909522
2026-06-30 19:05:00+00:00,2026-06-30 21:05:00+00:00,short,1169.82,1149.3446999999999,1.55,24,2.5668415279779055,time_stop,31.736715000000096,1.2533863425,30.483328657500095,0.3222218222033235,9490.838449567022
2026-07-01 17:30:00+00:00,2026-07-01 19:30:00+00:00,long,1055.95,1065.2603259999998,0.74,24,-2.0297156472356246,time_stop,6.889641239999856,0.55042692062,6.339214319379856,0.06679298518319059,9497.177663886401
2026-07-01 20:00:00+00:00,2026-07-01 22:00:00+00:00,long,1035.6200000000001,1038.498357,0.95,24,-2.4971509274257437,time_stop,2.734439149999832,0.690054519575,2.0443846304248323,0.02152623340088424,9499.222048516825
2026-07-06 17:25:00+00:00,2026-07-06 19:25:00+00:00,long,993.03,1003.3389080000001,2.03,24,-2.0940602003695648,time_stop,20.927083240000176,1.42155917162,19.505524068380176,0.20533812104566707,9518.727572585205
2026-07-06 20:00:00+00:00,2026-07-06 22:00:00+00:00,long,985.5600000000001,990.5427480000001,1.65,24,-2.4267299415283397,time_stop,8.221534200000024,1.1424325671,7.079101632900024,0.07437025147445626,9525.806674218105
2026-07-09 17:10:00+00:00,2026-07-09 19:10:00+00:00,short,1020.74,1003.390927,1.66,24,2.12400611086234,time_stop,28.79946117999996,1.1717001494100001,27.62776103058996,0.2900306711594868,9553.434435248695
2026-07-16 16:40:00+00:00,2026-07-16 18:40:00+00:00,long,853.6,853.9137489999999,1.68,24,-2.0483174129641837,time_stop,0.5270983199998591,1.00409714916,-0.4769988291601408,-0.004992956537181945,9552.957436419534
2026-07-19 17:45:00+00:00,2026-07-19 19:45:00+00:00,short,854.45,855.486569,6.34,24,2.0560232952293056,time_stop,-6.57184745999991,3.7953350237300003,-10.367182483729911,-0.10852327724403166,9542.590253935805
2026-07-20 16:20:00+00:00,2026-07-20 18:20:00+00:00,short,900.8199999999999,879.093649,1.52,24,2.200051072401215,time_stop,33.02405351999986,0.9419604532400001,32.08209306675986,0.33619900061754954,9574.672347002564
2026-07-20 19:15:00+00:00,2026-07-20 21:15:00+00:00,long,862.47,870.8486670000001,1.14,24,-2.2058685830763434,time_stop,9.551680380000072,0.69302690019,8.858653479810071,0.09252174026177878,9583.531000482375
2026-07-29 16:15:00+00:00,2026-07-29 18:15:00+00:00,long,763.47,767.0998010000001,0.52,24,-2.1226334951339934,time_stop,1.8874965200000224,0.27884682826,1.6086496917400224,0.01678556360551297,9585.139650174115
2026-08-02 17:05:00+00:00,2026-08-02 19:05:00+00:00,short,850.38,850.875186,3.14,24,2.024701260408124,time_stop,-1.5548840399999677,1.8699126820199998,-3.4247967220199675,-0.03573027464401894,9581.714853452095
2026-08-02 20:35:00+00:00,2026-08-02 22:35:00+00:00,short,855.05,853.415948,2.49,24,2.026222125181509,time_stop,4.068789479999992,1.4883177552600002,2.580471724739992,0.026931209749059704,9584.295325176834
