symbol,entry_ts,exit_ts,side,entry_px,exit_px,qty,bars_held,entry_z,reason,gross,cost,pnl,ret_pct,equity
ORCL,2026-04-20 01:00:00+00:00,2026-04-20 03:00:00+00:00,short,175.82999999999998,175.34258699999998,12.25,8,3.3765132616724363,time_stop,5.970809250000045,1.504756845375,4.466052404625045,0.04425420492098342,10096.280858702132
COIN,2026-04-23 00:15:00+00:00,2026-04-23 02:15:00+00:00,long,203.95000000000002,203.90880900000002,18.82,8,-2.54544236939937,time_stop,-0.7752146199999578,2.6864496926900006,-3.4616643126899582,-0.03428652947690435,10092.819194389442
COIN,2026-04-23 02:45:00+00:00,2026-04-23 04:45:00+00:00,long,203.49,202.599202,19.9,8,-2.895363981516467,time_stop,-17.726880200000355,2.8257522599,-20.552632459900355,-0.2036361898895948,10072.266561929542
MSTR,2026-04-23 02:45:00+00:00,2026-04-23 04:45:00+00:00,long,175.37,176.80694200000002,10.31,8,-2.9562562936340666,time_stop,14.814872020000168,1.2730527260100002,13.541819293990168,0.13444659363141362,10085.808381223533
MSTR,2026-04-27 00:15:00+00:00,2026-04-27 01:00:00+00:00,short,174.17,177.49284528931423,23.13,3,2.5048832949921023,stop,-76.85741154183847,2.858415175770919,-79.71582671760939,-0.7903761771442546,10006.092554505924
INTC,2026-04-27 00:15:00+00:00,2026-04-27 02:15:00+00:00,short,84.91000000000001,85.935773,22.99,8,4.199906862766567,time_stop,-23.582521269999692,1.378247890635,-24.96076916063469,-0.24945570935574055,9981.13178534529
SNDK,2026-04-27 00:15:00+00:00,2026-04-27 02:15:00+00:00,short,1003.48,1012.4736509999999,2.72,8,5.260742991864566,time_stop,-24.46273071999969,1.92285728536,-26.38558800535969,-0.2643546701196762,9954.74619733993
COIN,2026-04-28 02:45:00+00:00,2026-04-28 04:45:00+00:00,long,195.4,196.46104400000002,14.11,8,-2.637335516374336,time_stop,14.971330840000135,1.9374514654200001,13.033879374580135,0.1309313077018779,9967.780076714509
AMD,2026-04-29 00:30:00+00:00,2026-04-29 02:30:00+00:00,short,328.82,326.587947,5.84,8,2.513319358797483,time_stop,13.035189520000044,1.33769856524,11.697490954760044,0.1173530200780239,9979.47756766927
MSTR,2026-04-29 03:30:00+00:00,2026-04-29 05:30:00+00:00,short,167.42999999999998,168.730604,16.96,8,3.184411437912655,time_stop,-22.05824384000036,1.99875808192,-24.05700192192036,-0.24106474270615483,9955.420565747349
AMD,2026-04-29 03:45:00+00:00,2026-04-29 05:45:00+00:00,short,328.13,330.439102,10.63,8,2.526249665825444,time_stop,-24.545754259999956,2.45388820713,-26.999642467129956,-0.27120544319368095,9928.420923280219
MSTR,2026-05-01 03:30:00+00:00,2026-05-01 05:30:00+00:00,short,168.01999999999998,168.140427,15.02,8,3.1090699318610238,time_stop,-1.8088135400000975,1.7674666867699997,-3.5762802267700975,-0.03602063464477433,9924.844643053448
AMD,2026-05-04 00:30:00+00:00,2026-05-04 02:30:00+00:00,long,364.25,365.310374,7.73,8,-2.5864983213119634,time_stop,8.19669102000019,1.9750550955100004,6.221635924490189,0.06268748930840755,9931.066278977938
MSTR,2026-05-04 02:00:00+00:00,2026-05-04 04:00:00+00:00,short,181.51999999999998,186.0558,12.29,8,3.565033930952218,time_stop,-55.74498200000028,1.589489051,-57.33447105100028,-0.5773244225785279,9873.731807926937
SNDK,2026-05-04 02:30:00+00:00,2026-05-04 04:30:00+00:00,short,1228.41,1240.27197,1.08,8,2.6486995990407385,time_stop,-12.810927599999923,0.9350834238000001,-13.746011023799923,-0.13921799063616658,9859.985796903136
MSTR,2026-05-05 01:30:00+00:00,2026-05-05 03:30:00+00:00,short,186.39,188.206445,12.79,8,2.616889422791973,time_stop,-23.2323315500002,1.680365835775,-24.9126973857752,-0.25266463764684005,9835.073099517362
INTC,2026-05-05 03:00:00+00:00,2026-05-05 05:00:00+00:00,short,99.0,98.619577,9.68,8,2.8392819869086905,time_stop,3.682494639999935,0.6689827526800001,3.013511887319935,0.030640462524552232,9838.086611404682
SNDK,2026-05-06 04:45:00+00:00,2026-05-06 06:45:00+00:00,short,1503.91,1495.5485299999998,0.68,8,2.714064291466167,time_stop,5.685799600000192,0.7130182602,4.972781339800192,0.05054622444607833,9843.059392744482
SNDK,2026-05-11 00:15:00+00:00,2026-05-11 02:15:00+00:00,short,1619.81,1608.18231,0.55,8,3.174096425786396,time_stop,6.395229500000017,0.62042923525,5.7748002647500165,0.05866875362965643,9848.834193009232
INTC,2026-05-11 00:45:00+00:00,2026-05-11 02:45:00+00:00,short,129.79999999999998,126.768019,11.28,8,2.8764310829134208,time_stop,34.200745679999855,1.00780042716,33.192945252839856,0.3370241046031664,9882.027138262072
SNDK,2026-05-12 00:30:00+00:00,2026-05-12 01:30:00+00:00,long,1527.79,1458.8514622207783,1.08,4,-2.7941299503032053,stop,-74.45362080155937,1.1177824295992203,-75.57140323115858,-0.7647358398617912,9806.455735030913
AMD,2026-05-12 01:30:00+00:00,2026-05-12 03:30:00+00:00,long,452.06,451.78442400000006,3.37,8,-2.820609262826713,time_stop,-0.9286911199998116,1.06594519444,-1.9946363144398116,-0.0203400328144501,9804.461098716474
INTC,2026-05-12 01:45:00+00:00,2026-05-12 03:45:00+00:00,long,124.49,125.13244900000001,6.82,8,-2.953567858679896,time_stop,4.3815021800000915,0.5965060110900001,3.7849961689100913,0.03860483641885829,9808.246094885384
INTC,2026-05-13 04:15:00+00:00,2026-05-13 06:15:00+00:00,short,123.22,123.877152,9.55,8,2.778085886202482,time_stop,-6.275801599999967,0.8268636008,-7.102665200799967,-0.07241524256312991,9801.143429684584
AMD,2026-05-13 04:30:00+00:00,2026-05-13 06:30:00+00:00,short,455.92,454.34626299999996,4.28,8,2.858527966264075,time_stop,6.735594360000219,1.3625685228200002,5.373025837180219,0.05482039800485943,9806.516455521763
SNDK,2026-05-13 04:30:00+00:00,2026-05-13 06:30:00+00:00,short,1502.61,1501.2502399999998,0.61,8,2.5690509748866397,time_stop,0.8294536000000312,0.6411997432,0.18825385680003126,0.001919681241079558,9806.704709378564
INTC,2026-05-14 02:00:00+00:00,2026-05-14 04:00:00+00:00,long,119.25999999999999,118.074567,24.09,8,-3.3155291367743494,time_stop,-28.55708096999974,1.996802839515,-30.553883809514737,-0.3115611687613554,9776.15082556905
SNDK,2026-05-14 04:00:00+00:00,2026-05-14 06:00:00+00:00,long,1416.19,1430.4707300000002,0.85,8,-2.6075972696554217,time_stop,12.13862050000015,0.8487023602500001,11.28991813975015,0.11548428764235014,9787.4407437088
MSTR,2026-05-14 04:00:00+00:00,2026-05-14 06:00:00+00:00,long,176.62,179.706072,13.71,8,-3.06296186544147,time_stop,42.31004712000002,1.7161771635600003,40.593869956440024,0.4147546945051297,9828.034613665239
INTC,2026-05-15 01:15:00+00:00,2026-05-15 03:15:00+00:00,long,113.47,111.246616,15.65,8,-3.0051546996096876,time_stop,-34.79595959999993,1.2256658702,-36.02162547019993,-0.36651911481990734,9792.01298819504
SNDK,2026-05-15 01:30:00+00:00,2026-05-15 03:30:00+00:00,long,1360.49,1344.39656,1.31,8,-3.3189550213310035,time_stop,-21.08240640000013,1.2370281267999998,-22.31943452680013,-0.2279350992866102,9769.69355366824
AMD,2026-05-15 02:15:00+00:00,2026-05-15 04:15:00+00:00,long,439.45,438.258483,3.56,8,-3.0017817360525547,time_stop,-4.241800519999916,1.0929884997400001,-5.334789019739915,-0.05460548982866362,9764.3587646485
INTC,2026-05-15 03:30:00+00:00,2026-05-15 05:30:00+00:00,long,111.27,109.24721600000001,9.35,8,-2.7837908458501635,time_stop,-18.91303039999988,0.7188056347999999,-19.63183603479988,-0.20105607042908152,9744.7269286137
SNDK,2026-05-15 04:15:00+00:00,2026-05-15 06:15:00+00:00,long,1339.39,1319.90391,0.95,8,-2.6886165902005947,time_stop,-18.511785500000098,0.88143845725,-19.393223957250097,-0.19901249259540826,9725.33370465645
AMD,2026-05-15 04:30:00+00:00,2026-05-15 06:30:00+00:00,long,438.38,436.818915,3.6,8,-2.742722804383277,time_stop,-5.619905999999969,1.1019076470000002,-6.721813646999969,-0.06911653472396112,9718.61189100945
AMD,2026-05-18 00:15:00+00:00,2026-05-18 02:15:00+00:00,long,417.34000000000003,421.413538,7.27,8,-3.5079213038690207,time_stop,29.61462125999989,2.1386505706300003,27.475970689369888,0.2827149699720751,9746.08786169882
INTC,2026-05-18 00:15:00+00:00,2026-05-18 02:15:00+00:00,long,105.6,107.577717,17.39,8,-4.539442989495228,time_stop,34.39249863000022,1.3026650493150003,33.089833580685216,0.3395191388610917,9779.177695279504
SNDK,2026-05-18 00:15:00+00:00,2026-05-18 02:15:00+00:00,long,1365.19,1412.4761300000002,0.97,8,-4.06792915367908,time_stop,45.867546100000176,0.94989778305,44.91764831695018,0.45931927731134614,9824.095343596455
SNDK,2026-05-21 01:15:00+00:00,2026-05-21 03:15:00+00:00,short,1419.01,1427.22804,1.28,8,2.915307572986815,time_stop,-10.519091199999966,1.2766925056,-11.795783705599966,-0.12006992290937708,9812.299559890855
AMD,2026-05-22 04:15:00+00:00,2026-05-22 06:15:00+00:00,short,455.59999999999997,455.33655999999996,6.74,8,2.6059727042352043,time_stop,1.7755856000000187,2.1486330072,-0.3730474071999812,-0.0038018346761941983,9811.926512483655
INTC,2026-05-22 04:15:00+00:00,2026-05-22 06:15:00+00:00,short,119.78,119.625877,31.01,8,2.670524052906349,time_stop,4.779354229999952,2.597674782885,2.181679447114952,0.022234975408134322,9814.108191930769
INTC,2026-05-25 04:45:00+00:00,2026-05-25 06:45:00+00:00,short,123.33,123.23696,24.04,8,2.5843672695242663,time_stop,2.2366816000000482,2.0742788992,0.16240270080004837,0.0016547881643854002,9814.27059463157
INTC,2026-05-26 00:15:00+00:00,2026-05-26 01:30:00+00:00,long,122.94,120.9262427491366,37.22,5,-2.654909558763393,stop,-74.95204487713546,3.165602737561432,-78.11764761469689,-0.795959789996288,9736.152947016872
SNDK,2026-05-26 00:15:00+00:00,2026-05-26 02:15:00+00:00,long,1525.79,1512.44613,2.3,8,-3.1123946498642288,time_stop,-30.690900999999823,2.4411764495,-33.132077449499825,-0.34029947587924236,9703.020869567372
MSTR,2026-05-26 00:15:00+00:00,2026-05-26 02:15:00+00:00,long,163.59,161.65149,14.71,8,-2.5411781965489335,time_stop,-28.515482100000117,1.67022848895,-30.185710588950116,-0.31109600808573756,9672.835158978422
MSTR,2026-05-28 01:30:00+00:00,2026-05-28 03:15:00+00:00,long,152.53,150.204925,17.42,7,-2.7853006182701723,z_stop,-40.50280649999997,1.8396994167500005,-42.34250591674997,-0.4377465884699507,9630.492653061672
SNDK,2026-05-28 03:30:00+00:00,2026-05-28 05:30:00+00:00,long,1526.09,1547.93548,0.69,8,-3.132666668898813,time_stop,15.073381200000123,0.7446381606,14.328743039400123,0.14878515103632636,9644.821396101072
INTC,2026-06-01 00:15:00+00:00,2026-06-01 02:15:00+00:00,long,112.61,112.41626500000001,12.86,8,-5.043085749206354,time_stop,-2.4914320999998654,1.01246950395,-3.503901603949865,-0.03632935707203786,9641.317494497122
SNDK,2026-06-02 00:15:00+00:00,2026-06-02 02:15:00+00:00,long,1739.29,1721.08352,1.21,8,-2.976583983566125,time_stop,-22.029840800000066,1.4621637095999998,-23.492004509600065,-0.24365969197683163,9617.825489987521
INTC,2026-06-02 02:00:00+00:00,2026-06-02 04:00:00+00:00,long,107.49,111.146646,18.19,8,-2.753383869697622,time_stop,66.51439074000017,1.40192736537,65.11246337463017,0.6769977625650874,9682.93795336215
MSTR,2026-06-02 02:00:00+00:00,2026-06-02 04:00:00+00:00,long,147.04000000000002,148.275504,10.99,8,-3.150671058610143,time_stop,13.57818895999991,1.13796781448,12.44022114551991,0.12847568791040703,9695.37817450767
PLTR,2026-06-03 02:30:00+00:00,2026-06-03 04:30:00+00:00,long,149.34,149.65509,13.97,8,-2.686734734000878,time_stop,4.4018072999999704,1.4625967636500001,2.9392105363499703,0.03031558422422468,9698.31738504402
MSTR,2026-06-03 03:30:00+00:00,2026-06-03 05:30:00+00:00,long,133.91,136.888921,13.15,8,-2.7037430093327486,time_stop,39.172811150000186,1.2522279555750002,37.920583194425184,0.3910016726499725,9736.237968238445
PLTR,2026-06-05 01:15:00+00:00,2026-06-05 03:15:00+00:00,long,139.51000000000002,140.497838,15.6,8,-3.0068838590191524,time_stop,15.410272799999722,1.5311543364000002,13.879118463599722,0.14255114253447976,9750.117086702045
AMD,2026-06-08 00:15:00+00:00,2026-06-08 02:15:00+00:00,short,474.01,473.622044,2.69,8,2.6564199371967576,time_stop,1.0436016399999306,0.8920390291799999,0.15156261081993072,0.0015544696486429214,9750.268649312864
ORCL,2026-06-08 00:15:00+00:00,2026-06-08 02:15:00+00:00,short,218.42999999999998,215.974773,6.02,8,3.349382247080403,time_stop,14.780466539999875,0.91307378673,13.867392753269876,0.142225750407884,9764.136042066133
PLTR,2026-06-08 00:15:00+00:00,2026-06-08 02:15:00+00:00,short,135.81,135.880752,33.73,8,3.286529585892759,time_stop,-2.3864649599999597,3.20780314248,-5.59426810247996,-0.05729404095127898,9758.541773963652
INTC,2026-06-08 01:30:00+00:00,2026-06-08 03:30:00+00:00,long,98.22999999999999,99.640099,13.99,8,-3.255866172016746,time_stop,19.727285010000234,0.971830032505,18.755454977495233,0.1921952624882527,9777.297228941148
SNDK,2026-06-08 02:45:00+00:00,2026-06-08 04:45:00+00:00,short,1624.71,1574.07208,0.65,8,2.8321982890998174,time_stop,32.91464800000008,0.7227857259999999,32.19186227400008,0.329251136793827,9809.489091215148
INTC,2026-06-09 03:45:00+00:00,2026-06-09 05:45:00+00:00,short,113.16000000000001,113.073912,8.54,8,2.77604011963526,time_stop,0.7351915200000316,0.6761028842400001,0.05908863576003154,0.0006023620110138881,9809.548179850908
SNDK,2026-06-09 03:45:00+00:00,2026-06-09 05:45:00+00:00,short,1670.01,1688.7064599999999,1.29,8,3.3032867906591354,time_stop,-24.118433399999855,1.5200782467,-25.638511646699854,-0.26136281892536184,9783.909668204209
AMD,2026-06-09 04:15:00+00:00,2026-06-09 06:15:00+00:00,short,498.17,498.629544,3.34,8,2.6446322779999107,time_stop,-1.5348769599999799,1.16548889848,-2.70036585847998,-0.027600069400228015,9781.20930234573
INTC,2026-06-10 04:30:00+00:00,2026-06-10 06:30:00+00:00,long,103.86999999999999,107.327792,8.69,8,-2.8249951703613654,time_stop,30.048212480000103,0.64686531624,29.401347163760104,0.30059010348249143,9810.61064950949
COIN,2026-06-10 04:45:00+00:00,2026-06-10 06:45:00+00:00,long,153.3,154.363677,16.85,8,-2.836021076601974,time_stop,17.922957449999736,1.8171349787250004,16.105822471274735,0.1641673800608935,9826.716471980764
SNDK,2026-06-10 04:45:00+00:00,2026-06-10 06:45:00+00:00,long,1589.59,1621.0135500000001,0.65,8,-2.843784645239016,time_stop,20.425307500000134,0.73347610375,19.691831396250134,0.20039075567508327,9846.408303377015
INTC,2026-06-11 01:15:00+00:00,2026-06-11 03:15:00+00:00,short,108.39,107.23216,12.37,8,2.9133317634304388,time_stop,14.32248080000009,0.9313877695999999,13.39109303040009,0.13599977390544893,9859.799396407416
SNDK,2026-06-11 01:15:00+00:00,2026-06-11 03:15:00+00:00,short,1711.01,1665.99965,0.34,8,2.6242426101057563,time_stop,15.303519000000007,0.3995686205,14.903950379500007,0.15115875871602938,9874.703346786915
AMD,2026-06-15 00:15:00+00:00,2026-06-15 02:15:00+00:00,short,533.64,537.031061,2.55,8,3.821375891133606,time_stop,-8.647205550000091,0.956871002775,-9.60407655277509,-0.09725939317356928,9865.09927023414
INTC,2026-06-16 01:00:00+00:00,2026-06-16 03:00:00+00:00,long,124.08999999999999,125.122452,14.52,8,-4.169165372268294,time_stop,14.991203040000093,1.26874636152,13.722456678480093,0.13910105010179388,9878.82172691262
SNDK,2026-06-16 01:00:00+00:00,2026-06-16 03:00:00+00:00,long,2070.79,2082.77498,0.98,8,-2.8563860641978467,time_stop,11.745280400000174,1.4264345802000002,10.318845819800174,0.1044542163534423,9889.14057273242
COIN,2026-06-16 02:30:00+00:00,2026-06-16 04:30:00+00:00,long,167.37,168.289498,19.26,8,-4.177838331019624,time_stop,17.709531480000084,2.2653371057400005,15.444194374260084,0.15617327168798426,9904.58476710668
INTC,2026-06-18 04:45:00+00:00,2026-06-18 06:45:00+00:00,short,127.44000000000001,129.658886,11.96,8,4.048613583607469,time_stop,-26.537876559999805,1.08019661828,-27.618073178279804,-0.278841302565252,9876.9666939284
INTC,2026-06-19 01:45:00+00:00,2026-06-19 03:45:00+00:00,short,136.57,133.259966,11.23,8,2.6701511435710876,time_stop,37.17168182000002,1.0549909290900001,36.116690890910014,0.3656658163392591,9913.08338481931
INTC,2026-06-22 00:45:00+00:00,2026-06-22 02:45:00+00:00,short,143.0,141.252363,5.92,8,3.6966786289864433,time_stop,10.346011039999985,0.58741899448,9.758592045519984,0.09844154100896688,9922.841976864831
INTC,2026-06-23 03:15:00+00:00,2026-06-23 05:15:00+00:00,long,135.54000000000002,132.850133,6.58,8,-2.5641531337894463,time_stop,-17.699324860000136,0.6154475775700001,-18.314772437570134,-0.18457184423848674,9904.52720442726
MSTR,2026-06-23 05:00:00+00:00,2026-06-23 07:00:00+00:00,long,107.97,106.89792100000001,15.89,8,-3.040900313351995,time_stop,-17.03533530999981,1.1924326423450002,-18.22776795234481,-0.184034710351415,9886.299436474916
INTC,2026-06-24 00:45:00+00:00,2026-06-24 02:45:00+00:00,short,136.44,132.419714,8.26,8,2.785556268763693,time_stop,33.20756235999999,0.77229229882,32.43527006117999,0.3280830230724348,9918.734706536095
MSTR,2026-06-26 03:00:00+00:00,2026-06-26 05:00:00+00:00,long,82.39,84.39467400000001,8.88,8,-2.740060740730409,time_stop,17.801505120000076,0.5210369925600001,17.280468127440077,0.17422048919256666,9936.015174663535
INTC,2026-06-29 00:30:00+00:00,2026-06-29 02:30:00+00:00,long,127.05999999999999,128.06157,27.25,8,-3.9512669041952977,time_stop,27.292782500000026,2.43731589125,24.855466608750028,0.2501552802790653,9960.870641272284
COIN,2026-06-29 00:30:00+00:00,2026-06-29 02:30:00+00:00,long,147.95000000000002,148.44545300000001,20.85,8,-2.7107075416051094,time_stop,10.330195049999952,2.1644953475250004,8.165699702474953,0.08197777078482331,9969.036340974759
SNDK,2026-06-29 00:30:00+00:00,2026-06-29 02:30:00+00:00,long,2061.06,2090.0727899999997,0.74,8,-4.700805347971759,time_stop,21.469464599999828,1.0783638123,20.391100787699827,0.2045443520341908,9989.427441762458
PLTR,2026-06-29 03:15:00+00:00,2026-06-29 05:15:00+00:00,short,114.39,115.064509,40.16,8,3.1618757827133512,time_stop,-27.088281440000017,3.22927582072,-30.317557260720015,-0.3034964459922141,9959.109884501739
SNDK,2026-06-30 04:30:00+00:00,2026-06-30 06:30:00+00:00,short,2116.4,2102.280495,0.61,8,3.3051560866714733,time_stop,8.612898050000071,0.899396350975,7.7135016990250715,0.07745171795954116,9966.823386200764
MSTR,2026-07-01 04:00:00+00:00,2026-07-01 06:00:00+00:00,short,88.25,87.34619599999999,19.08,8,2.9323873408475953,time_stop,17.244580320000154,1.1700447098399998,16.074535610160154,0.16128042995540204,9982.897921810923
MSTR,2026-07-03 00:45:00+00:00,2026-07-03 02:45:00+00:00,short,102.21000000000001,102.080615,24.71,8,3.2075071620046014,time_stop,3.197103350000331,1.7663278183250002,1.430775531675331,0.01433226647093457,9984.328697342598
AMD,2026-07-03 04:30:00+00:00,2026-07-03 06:30:00+00:00,short,526.18,528.75858,4.76,8,2.5057281131599733,time_stop,-12.274040800000485,1.7593687804000002,-14.033409580400486,-0.14055436279993044,9970.295287762197
SNDK,2026-07-03 05:00:00+00:00,2026-07-03 07:00:00+00:00,short,1832.83,1820.74606,0.46,8,2.6671772754381147,time_stop,5.558612399999993,0.5873919538000001,4.971220446199993,0.04986031308723424,9975.266508208397
INTC,2026-07-06 00:15:00+00:00,2026-07-06 02:15:00+00:00,short,125.16000000000001,121.846543,25.37,8,2.9435084297268825,time_stop,84.06240409000036,2.180685237955,81.88171885204535,0.8208474308397369,10057.148227060443
SNDK,2026-07-06 00:15:00+00:00,2026-07-06 02:15:00+00:00,short,1918.19,1813.453873,0.87,8,5.342976491459063,time_stop,91.1204304900001,1.122617494755,89.9978129952451,0.8948641400460908,10147.146040055688
SNDK,2026-07-06 02:30:00+00:00,2026-07-06 04:30:00+00:00,long,1812.9,1855.5731610000003,0.51,8,-2.64450538473226,time_stop,21.763312110000083,0.6580869560550001,21.10522515394508,0.20799173551491779,10168.251265209634
SNDK,2026-07-07 00:45:00+00:00,2026-07-07 02:45:00+00:00,long,1675.34,1673.357842,0.49,8,-2.9491122058774226,time_stop,-0.971257420000013,0.57415599129,-1.545413411290013,-0.015198418793776258,10166.705851798344
