ma_len,z_entry,tp_sd,stop_sd,max_hold_bars,trades,final_equity,total_return_pct,days,cagr_pct,sharpe,sortino,max_dd_pct,max_dd_at,calmar,win_rate_pct,profit_factor,avg_win,avg_loss,expectancy,avg_bars_held,total_costs,cost_pct_of_gross,trades_per_week,max_consec_losses,score
96,3.0,1.0,2.0,24,49,9396.981433863475,-6.03018566136525,155,-13.624223377677458,-2.1938367239287695,-1.233752553199832,-7.361560028602854,2026-07-13 02:55:00+00:00,-1.8507250263179869,48.97959183673469,0.5735539594883995,33.79322483544235,-56.56223848748586,-12.3065013497251,7.346938775510204,186.14092663408857,44.651213928445415,2.2129032258064516,4,-1.074979994725097
72,3.0,2.5,2.0,24,61,9310.488561848699,-6.895114381513013,155,-15.484731912933514,-1.7750410889981691,-1.4706858156354012,-9.316207031553036,2026-06-26 03:30:00+00:00,-1.6621283598022583,39.34426229508197,0.6777710916054688,60.42946850510345,-57.8329373587511,-11.303466199201768,11.442622950819672,304.22244950165833,78.95954944570023,2.7548387096774194,8,-1.0827750642888831
72,2.0,2.5,3.0,48,141,9469.388592754785,-5.30611407245215,155,-12.0487562694776,-1.085582534814135,-1.1764969434368087,-8.417690184020188,2026-06-22 01:35:00+00:00,-1.4313613361953479,48.93617021276596,0.8440781998870046,41.62970519377204,-47.264737022437295,-3.7632014698242173,20.879432624113477,445.3099578872551,522.0426630953883,6.367741935483871,6,-1.085582534814135
96,2.5,1.5,4.0,48,76,9669.964780639477,-3.300352193605227,155,-7.598723219154834,-1.461937091280759,-1.016904365480187,-5.726715880977862,2026-07-14 01:00:00+00:00,-1.3268902067230406,55.26315789473685,0.7357205604926941,21.87562717911721,-36.7297517906895,-4.342568675796315,19.289473684210527,167.20514743936167,102.68689650909309,3.432258064516129,6,-1.1110721893733768
96,3.0,1.0,2.0,48,49,9356.730331930712,-6.432696680692884,155,-14.492946077072578,-2.2744297081391536,-1.4315795446306028,-7.758546061955918,2026-07-13 02:55:00+00:00,-1.8679976842747426,53.06122448979592,0.5700390216209085,32.80161820256717,-65.04833657982756,-13.127952409577292,9.142857142857142,184.00046132622157,40.0637488045566,2.2129032258064516,4,-1.1144705569881852
96,3.0,1.5,2.0,48,47,9256.205214959995,-7.43794785040005,155,-16.640506107977572,-2.371655367271864,-1.6152529455213949,-9.4270649882228,2026-07-13 02:55:00+00:00,-1.7651841934649333,46.808510638297875,0.5467731166284658,40.78701656030659,-65.64436597466974,-15.825420958297846,12.72340425531915,195.09627939362247,35.55618930724002,2.1225806451612903,5,-1.1146780226177762
96,3.0,2.5,3.0,24,44,9384.271668741343,-6.15728331258657,155,-13.899078764598482,-2.535321320628961,-1.482991551454243,-7.2964463987096995,2026-07-13 03:10:00+00:00,-1.9049106928348558,31.818181818181817,0.4354758252595183,33.926777273949725,-36.35677376979834,-13.993825710423954,14.704545454545455,132.82212757869954,27.504746587750862,1.9870967741935484,6,-1.1155413810767427
96,3.0,1.5,2.0,24,47,9300.220242372638,-6.997797576273623,155,-15.70406224517954,-2.382177052812228,-1.485259897519947,-8.99734437631281,2026-07-13 02:55:00+00:00,-1.7454108221669737,38.297872340425535,0.5445066812043519,46.47400200526144,-52.9762687490367,-14.888931013348044,9.787234042553191,195.7301431250415,38.83152322580377,2.1225806451612903,5,-1.119623214821747
96,2.5,1.5,3.0,48,78,9565.55229790315,-4.344477020968496,155,-9.931012614069079,-1.4375356712629435,-0.985208713445494,-7.529839742231504,2026-07-14 01:00:00+00:00,-1.318887646223129,53.84615384615385,0.7331604998627678,28.42085600678427,-45.22565706616045,-5.56984233457483,18.666666666666668,228.30346389863283,110.74937912119722,3.52258064516129,6,-1.121277823585096
96,2.5,2.5,3.0,48,73,9486.966982062642,-5.130330179373576,155,-11.663804605207806,-1.546188462577994,-1.1777138866426402,-7.8148081319995955,2026-07-14 01:00:00+00:00,-1.4925260362372272,46.57534246575342,0.6992807001121933,35.087840475834135,-43.74409215681333,-7.027849560785741,25.63013698630137,226.0451238777048,78.76468957632,3.296774193548387,6,-1.1287175776819356
