entry_ts,exit_ts,side,entry_px,exit_px,qty,bars_held,entry_z,reason,gross,cost,pnl,ret_pct,equity
2026-03-08 16:15:00+00:00,2026-03-08 18:15:00+00:00,long,364.24,363.950782,11.79,8,-2.8566696685854867,time_stop,-3.4098802200000624,3.00436777989,-6.414247999890062,-0.06414247999890062,9993.58575200011
2026-03-09 19:30:00+00:00,2026-03-09 21:30:00+00:00,short,387.32,388.176418,1.85,8,2.778794514876148,time_stop,-1.5843733000000357,0.50237158665,-2.0867448866500355,-0.02088084235663256,9991.49900711346
2026-03-17 18:15:00+00:00,2026-03-17 20:15:00+00:00,short,459.39,464.229227,4.01,8,2.559751837611376,time_stop,-19.405300269999973,1.299210380135,-20.704510650134974,-0.20722126515144898,9970.794496463324
2026-03-22 18:45:00+00:00,2026-03-22 20:45:00+00:00,long,419.19,419.06424300000003,12.56,8,-2.896113622452639,time_stop,-1.5795079199995554,3.6847287260400003,-5.2642366460395555,-0.05279656147668873,9965.530259817284
2026-03-26 16:30:00+00:00,2026-03-26 18:30:00+00:00,long,364.44,353.273986,4.58,8,-2.9367518774014574,time_stop,-51.14034412000009,1.14282446794,-52.28316858794009,-0.5246401066961257,9913.247091229343
2026-03-31 16:45:00+00:00,2026-03-31 18:45:00+00:00,short,333.01,334.230239,3.11,8,3.098236496339655,time_stop,-3.794943289999976,0.726860241645,-4.521803531644976,-0.04561374784701575,9908.725287697698
2026-03-31 19:30:00+00:00,2026-03-31 21:30:00+00:00,short,337.5,337.651265,2.35,8,2.7281929534657428,time_stop,-0.3554727500000553,0.5553652363750001,-0.9108379863750554,-0.009192282154657347,9907.814449711323
2026-04-09 17:45:00+00:00,2026-04-09 19:45:00+00:00,short,413.11,422.15660899999995,3.47,8,2.50982205279723,time_stop,-31.39173322999977,1.019140056615,-32.410873286614766,-0.32712434665708845,9875.403576424707
2026-04-09 20:45:00+00:00,2026-04-09 22:45:00+00:00,short,421.51,419.31575699999996,2.28,8,2.501231083058057,time_stop,5.002874040000065,0.6702285229799999,4.332645517020065,0.04387309828393522,9879.736221941728
2026-04-12 17:45:00+00:00,2026-04-12 19:45:00+00:00,long,409.55,408.37745,7.63,8,-2.7779481291761954,time_stop,-8.946556500000009,2.18293327175,-11.12948977175001,-0.11264966515029749,9868.606732169977
