entry_ts,exit_ts,side,entry_px,exit_px,qty,bars_held,entry_z,reason,gross,cost,pnl,ret_pct,equity
2026-03-16 00:15:00+00:00,2026-03-16 02:15:00+00:00,short,435.11,435.01046399999996,9.86,8,3.9438940069910005,time_stop,0.9814249600005654,3.0026385075199995,-2.021213547519434,-0.02021213547519434,9997.97878645248
2026-03-23 00:30:00+00:00,2026-03-23 00:45:00+00:00,long,414.74,410.6648477226301,18.97,1,-4.994413023593173,stop,-77.30563870170718,5.468679640649147,-82.77431834235632,-0.8279105218198468,9915.204468110123
2026-03-23 03:15:00+00:00,2026-03-23 05:15:00+00:00,long,411.31,412.22629500000005,8.51,8,-2.576335401545296,time_stop,7.797670450000407,2.454072505225,5.343597944775407,0.053892967734168344,9920.548066054898
2026-03-26 02:30:00+00:00,2026-03-26 04:30:00+00:00,long,376.07,378.78632999999996,15.1,8,-2.974151527232163,time_stop,41.01658299999956,3.9955681914999994,37.02101480849956,0.37317509639587576,9957.569080863397
2026-03-30 00:45:00+00:00,2026-03-30 02:45:00+00:00,long,351.46000000000004,353.403947,23.65,8,-3.3929931014783925,time_stop,45.974346549999524,5.841407473275,40.132939076724526,0.40303952451459857,9997.702019940121
2026-03-30 04:30:00+00:00,2026-03-30 06:30:00+00:00,short,358.63,357.75729499999994,10.65,8,2.7369797669106717,time_stop,9.294308250000567,2.668939495875,6.625368754125567,0.06626891600601283,10004.327388694246
2026-04-02 01:30:00+00:00,2026-04-02 03:30:00+00:00,long,358.1,352.81412400000005,4.28,8,-2.63066518179673,time_stop,-22.62354927999989,1.0615558253600001,-23.685105105359888,-0.23674860073178033,9980.642283588886
2026-04-06 00:15:00+00:00,2026-04-06 02:15:00+00:00,short,379.89,376.88303099999996,6.33,8,5.714228786755219,time_stop,19.034113770000168,1.673775533115,17.36033823688517,0.17394009066361066,9998.002621825772
2026-04-07 00:30:00+00:00,2026-04-07 02:30:00+00:00,short,383.23,376.07278799999995,13.36,8,2.566668471045485,time_stop,95.62035232000096,3.5361567838399997,92.08419553616096,0.9210259190684742,10090.086817361933
2026-04-09 00:15:00+00:00,2026-04-09 01:15:00+00:00,long,400.73,394.9296435351839,13.31,4,-3.0773470903253988,stop,-77.20274454670235,3.6950000377266496,-80.89774458442899,-0.8017546929846915,10009.189072777504
2026-04-14 00:15:00+00:00,2026-04-14 02:15:00+00:00,short,433.71999999999997,432.1296,5.22,8,2.5967495402346135,time_stop,8.301887999999938,1.5806619359999998,6.7212260639999375,0.06715055550584006,10015.910298841505
2026-04-17 03:15:00+00:00,2026-04-17 05:15:00+00:00,long,451.39,450.65476300000006,16.55,8,-2.8412669188817508,time_stop,-12.16817234999879,5.2232690638250014,-17.39144141382379,-0.17363815065152272,9998.518857427682
2026-04-21 04:00:00+00:00,2026-04-21 06:00:00+00:00,short,452.36,452.33565999999996,15.36,8,2.6790293898151845,time_stop,0.3738624000007985,4.8635877888,-4.489725388799202,-0.04490390479649776,9994.029132038882
2026-04-24 03:45:00+00:00,2026-04-24 05:45:00+00:00,long,477.24,482.795118,9.26,8,-3.5552065704340414,time_stop,51.44039267999994,3.11918987634,48.321202803659936,0.4835007199323815,10042.350334842542
2026-04-27 00:15:00+00:00,2026-04-27 02:15:00+00:00,short,502.78999999999996,505.761683,13.16,8,3.4527867828659855,time_stop,-39.107348280000544,4.65125515414,-43.75860343414055,-0.43574065806405327,9998.591731408402
2026-04-27 04:00:00+00:00,2026-04-27 06:00:00+00:00,short,509.63,504.201215,6.3,8,2.8203775333567913,time_stop,34.20134550000003,2.23036762725,31.97097787275003,0.3197548087929239,10030.562709281152
2026-05-04 00:15:00+00:00,2026-05-04 02:15:00+00:00,short,553.85,559.36776,7.46,8,2.636269885564403,time_stop,-41.162489599999645,2.9127859448000004,-44.075275544799645,-0.439409800050573,9986.487433736353
2026-05-11 00:30:00+00:00,2026-05-11 02:30:00+00:00,short,806.5,791.73745,2.21,8,4.190953420580176,time_stop,32.62523550000007,1.2313428822499999,31.393892617750073,0.3143637122267357,10017.881326354103
2026-05-12 01:30:00+00:00,2026-05-12 03:30:00+00:00,long,770.94,781.0956010000001,1.86,8,-2.606633496134365,time_stop,18.889417860000087,1.0132085889300002,17.87620927107009,0.1784430129357096,10035.757535625173
2026-05-13 04:15:00+00:00,2026-05-13 06:15:00+00:00,short,788.52,795.748653,2.73,8,2.5698283310454104,time_stop,-19.734222690000024,1.516728831345,-21.250951521345023,-0.21175234102565635,10014.506584103829
2026-05-15 01:45:00+00:00,2026-05-15 01:45:00+00:00,long,773.25,758.1016458112616,5.03,0,-2.878940162463942,stop,-76.19622156935407,2.684515139215323,-78.88073670856939,-0.7876647346138642,9935.625847395258
2026-05-15 04:30:00+00:00,2026-05-15 06:30:00+00:00,long,754.55,763.061013,2.49,8,-2.6364062350670685,time_stop,21.19242237000012,1.325776861185,19.866645508815118,0.19995363969974164,9955.492492904074
2026-05-18 00:15:00+00:00,2026-05-18 02:15:00+00:00,long,710.52,740.637742,3.35,8,-3.5153536017213716,time_stop,100.89443570000007,1.7166166178500002,99.17781908215008,0.9962120824543894,10054.670311986223
2026-05-21 01:00:00+00:00,2026-05-21 03:00:00+00:00,short,741.99,754.4262600000001,4.63,8,3.3784079246955407,time_stop,-57.57988380000028,2.4335795319,-60.01346333190028,-0.5968715181079377,9994.656848654324
2026-05-21 03:15:00+00:00,2026-05-21 05:15:00+00:00,short,754.21,754.166182,2.41,8,2.5154785385880185,time_stop,0.10560137999996982,1.2722994693100003,-1.1666980893100305,-0.011673218070184312,9993.490150565014
2026-05-26 00:15:00+00:00,2026-05-26 02:15:00+00:00,long,786.47,782.8450760000001,7.6,8,-2.63585351798109,time_stop,-27.549422399999727,4.170245688800001,-31.71966808879973,-0.3174033056609993,9961.770482476215
2026-05-27 00:45:00+00:00,2026-05-27 02:45:00+00:00,short,950.22,951.5553809999999,1.18,8,2.6097739666060074,time_stop,-1.5757495799998469,0.7856695947899999,-2.3614191747898468,-0.0237048141085345,9959.409063301426
2026-05-28 03:45:00+00:00,2026-05-28 05:45:00+00:00,long,887.4,910.7267,1.82,8,-2.773084779160938,time_stop,42.454594000000135,1.1517748970000001,41.30281910300013,0.41471154403320326,10000.711882404426
2026-06-01 01:00:00+00:00,2026-06-01 03:00:00+00:00,short,1009.48,1009.00261,3.47,8,3.089766876776538,time_stop,1.6565433000000487,2.4511986483500006,-0.7946553483499519,-0.007945987822607848,9999.917227056076
2026-06-08 00:45:00+00:00,2026-06-08 02:45:00+00:00,short,923.01,906.881983,2.47,8,2.812705359764207,time_stop,39.83620199,1.575966189005,38.260235800995,0.38260552494851613,10038.177462857071
2026-06-09 03:45:00+00:00,2026-06-09 05:15:00+00:00,short,967.2,986.5891719923009,3.94,6,3.8497175222801943,stop,-76.39333764966521,2.7057342688248327,-79.09907191849004,-0.7879824022953348,9959.078390938581
2026-06-11 01:15:00+00:00,2026-06-11 03:15:00+00:00,short,921.41,903.410942,1.49,8,2.5471444049818266,time_stop,26.818596419999988,0.94762133179,25.87097508820999,0.25977278290879896,9984.94936602679
2026-06-12 00:30:00+00:00,2026-06-12 02:30:00+00:00,short,1015.22,997.2991,1.22,8,2.586337566551553,time_stop,21.86349800000009,0.856066131,21.00743186900009,0.21039097043873506,10005.956797895791
2026-06-18 04:00:00+00:00,2026-06-18 06:00:00+00:00,short,1086.01,1088.786538,4.32,8,2.580753671621187,time_stop,-11.994644160000318,3.2900915620800006,-15.284735722080319,-0.1527563633424305,9990.672062173711
2026-06-22 01:30:00+00:00,2026-06-22 03:30:00+00:00,short,1170.51,1165.579569,2.33,8,3.3672071756516537,time_stop,11.487904229999998,1.9033578578850001,9.584546372114998,0.09593495124721019,10000.256608545826
2026-06-26 02:15:00+00:00,2026-06-26 04:15:00+00:00,long,1149.72,1154.85344,1.11,8,-2.706306255681895,time_stop,5.698118400000071,0.8961814992000002,4.801936900800071,0.048018136821574416,10005.058545446625
2026-06-29 00:30:00+00:00,2026-06-29 02:30:00+00:00,long,1132.2,1143.35689,4.12,8,-3.844887823545258,time_stop,45.9663867999999,3.2882479934,42.678138806599904,0.4265656079146387,10047.736684253225
2026-06-30 04:45:00+00:00,2026-06-30 06:45:00+00:00,short,1165.03,1152.315591,1.93,8,2.5188117641945467,time_stop,24.538809369999868,1.561686125315,22.97712324468487,0.2286795918994825,10070.71380749791
2026-07-01 02:15:00+00:00,2026-07-01 04:15:00+00:00,long,1132.17,1141.087571,2.44,8,-2.603686106861238,time_stop,21.758873239999883,1.9446257966200002,19.814247443379884,0.19675117198373424,10090.528054941291
2026-07-02 00:15:00+00:00,2026-07-02 02:15:00+00:00,long,1011.85,1039.658009,1.68,8,-2.603116558225111,time_stop,46.71745511999995,1.21329432756,45.50416079243995,0.4509591623419226,10136.03221573373
2026-07-03 04:45:00+00:00,2026-07-03 06:45:00+00:00,short,1011.84,1016.434839,2.07,8,2.5850187174959607,time_stop,-9.511316729999956,1.4709118183649998,-10.982228548364956,-0.10834839821560266,10125.049987185366
2026-07-06 00:15:00+00:00,2026-07-06 02:15:00+00:00,short,1048.66,1003.020816,4.68,8,2.681355820953931,time_stop,213.59138112000053,3.32861446944,210.26276665056054,2.0766590477743496,10335.312753835928
2026-07-08 00:45:00+00:00,2026-07-08 02:45:00+00:00,short,956.1,938.201376,2.04,8,2.6829610131492005,time_stop,36.51319296000008,1.34705420352,35.16613875648008,0.3402522941884681,10370.478892592408
2026-07-09 00:15:00+00:00,2026-07-09 02:15:00+00:00,short,979.22,954.8163589999999,2.25,8,3.8433615998270865,time_stop,54.90819225000024,1.514817403875,53.39337484612524,0.5148592981975395,10423.872267438534
2026-07-13 01:00:00+00:00,2026-07-13 01:30:00+00:00,long,962.94,942.917955231291,3.96,2,-3.283396958937569,stop,-79.2872972840879,2.629626031357956,-81.91692331544586,-0.7858588556513018,10341.955344123087
2026-07-13 03:00:00+00:00,2026-07-13 05:00:00+00:00,long,930.99,930.480772,1.49,8,-2.9823705608539917,time_stop,-0.758749720000011,0.9706431951400001,-1.7293929151400111,-0.016722107740706448,10340.225951207947
2026-07-14 01:00:00+00:00,2026-07-14 03:00:00+00:00,short,946.55,916.624905,3.67,8,2.9783809312521266,time_stop,109.82509864999979,2.376774400675,107.44832424932478,1.039129364835327,10447.674275457272
2026-07-15 00:30:00+00:00,2026-07-15 02:30:00+00:00,short,1004.8199999999999,998.6995199999999,3.27,8,3.3801028259483874,time_stop,20.01396960000014,2.2900259952,17.72394360480014,0.1696448715522805,10465.398219062072
2026-07-17 00:15:00+00:00,2026-07-17 02:15:00+00:00,long,827.13,823.3129319999999,2.83,8,-3.1187230740516583,time_stop,-10.802302440000178,1.63314337878,-12.435445818780178,-0.1188243921395154,10452.962773243291
2026-07-20 00:15:00+00:00,2026-07-20 02:15:00+00:00,short,880.39,852.3056149999999,3.92,8,4.924239317404963,time_stop,110.09078920000043,2.3607447654000002,107.73004443460043,1.0306173165598533,10560.692817677891
2026-07-23 01:15:00+00:00,2026-07-23 03:15:00+00:00,short,992.51,971.271294,3.11,8,2.5085455222339244,time_stop,66.05237565999994,2.12766808217,63.92470757782994,0.6053078967586697,10624.61752525572
2026-07-24 02:45:00+00:00,2026-07-24 04:45:00+00:00,long,968.15,972.748088,3.53,8,-3.1710142869558724,time_stop,16.231250640000265,2.40041427532,13.830836364680266,0.13017726362198978,10638.448361620402
2026-07-31 01:15:00+00:00,2026-07-31 03:15:00+00:00,short,924.02,900.340021,1.63,8,2.637544186237608,time_stop,38.59836577,1.0350076371149999,37.563358132885,0.3530905716326052,10676.011719753287
2026-08-03 00:30:00+00:00,2026-08-03 02:30:00+00:00,long,840.4,842.297235,4.78,8,-2.629019833668468,time_stop,9.068783300000112,2.81651279165,6.2522705083501116,0.05856372840788335,10682.263990261637
